"","plotID","plotNum","domainID","siteID","decimalLatitude","decimalLongitude","Original_SpRich","rangefilt_95_SpRich","FEve","FDiv","original_FRic","SES.FRic","FRic.p","original_PD","SES.PD","PD.p","original_MPD","SES.MPD","MPD.p","nlcdClass","elevation","temp.range_CHELSA","temp.ave_CHELSA","precip.annual_CHELSA","temp.range_daymet","temp.ave_daymet","precip.total_daymet","Vert.Variance","Vert.Shannon","Vert.Simpson","Vert.Mean","volume_und","volume_mid","volume_subcan","volume_can","clumpy_und","clumpy_mid","clumpy_subcan","clumpy_can","te_und","te_mid","te_subcan","te_can","np_und","np_mid","np_subcan","np_can","Total_veg_amt_NEW","shannon_plot","simpson_plot","variance_plot","range_abs","dist_traveled","clumpy_TotVol","np_TotVol","te_TotVol","PC1","PC2","PC3","PC4","VegRating"
"39","CLBJ_036",62,"D11","CLBJ",33.395657,-97.581055,8,13,0.537334236814022,0.876755113177539,0.00483237220492802,-0.425973639399533,0.450495049504951,172.606045286924,-0.547371922713585,0.326732673267327,65.7591288355409,-0.541015030591883,0.326732673267327,"grasslandHerbaceous",289.9,32.7,22.95,1011.6,12.7622826086957,25.26625,323.35,6.707414168,11.90785158,0.999991594,1.402375517,87348,52385,5,0,0.6187351,0.8283456,-1,NA,47406,12693,8,0,2494,306,2,0,139738,2.29756672610722,0.884674408521379,35.2170609857473,14.2545334840917,27.1100201806237,0.7576533,1988,37158,-0.645682843266899,-0.0327230786754746,0.344236030490778,-0.219959995861466,"Subcanopy"
"40","CLBJ_038",63,"D11","CLBJ",33.412465,-97.596408,11,16,0.534225509580537,0.858176218094747,0.00727291455868106,0.747151785495825,0.836633663366337,166.131806216077,-0.246120141107967,0.445544554455446,72.988567857764,-0.210268007705895,0.435643564356436,"deciduousForest",281.9,32.7,22.95,999.6,12.8347826086957,25.21,320.2,19.70453461,13.34288086,0.999998247,5.678169732,183030,412120,8343,0,0.4186774,0.7546075,0.7470964,NA,112652,46019,3232,0,2398,313,113,0,603493,2.60799066243095,0.916855410323063,18.0338795696829,10.1567043859664,28.0077813661467,0.7237427,464,36485,-0.739493011799205,0.00733437227325249,0.212437323836728,-0.0660712541867458,"Subcanopy"
"41","CLBJ_061",64,"D11","CLBJ",33.402063,-97.648133,14,20,0.527708766555948,0.822002412899924,0.00785078915620961,0.345889370158147,0.717821782178218,270.449620537353,0.75502859885474,0.782178217821782,85.7402583638262,0.539811788984057,0.772277227722772,"deciduousForest",296.1,32.6,22.95,981.5,12.8746739130435,25.15125,322.74,16.48051993,12.98552472,0.999997444,3.992324557,169322,263685,583,0,0.4868738,0.803367,0.5939846,NA,95942,38870,462,0,2682,434,37,0,433590,2.46603925826244,0.902780755642895,24.8522338721604,15.747365022256,32.2622754214811,0.7401427,1204,47919,-0.379180918170935,-0.0418527710143077,0.19443898037521,-0.140461251891331,"Subcanopy"
"42","CLBJ_062",65,"D11","CLBJ",33.387028,-97.603956,13,18,0.52642247131705,0.842178018868547,0.00882904692425849,1.30562880302689,0.856435643564356,122.831814555655,-0.645192053946511,0.272277227722772,63.562481999545,-0.717865397704767,0.252475247524752,"deciduousForest",280.7,32.6,22.95,1038.5,12.7939130434783,25.2227173913043,325.4,24.13397835,13.15602593,0.999997877,5.941082553,136587,348265,18468,0,0.5226258,0.7969881,0.8024613,NA,81357,40303,5390,0,3017,264,175,0,503320,2.74685618706952,0.928533429950741,13.1110708538579,6.41877930541206,21.3152666295796,0.83127,407,28155,-0.437660848130917,-0.00904457599443505,0.303880312623061,-0.0941934647582294,"Subcanopy"
"43","CLBJ_063",66,"D11","CLBJ",33.34882,-97.594764,10,15,0.524817274612855,0.864878880010795,0.00456497125235719,-0.839221889926412,0.222772277227723,254.643789933794,2.20348202603001,0.97029702970297,106.973553241286,2.06091445632839,0.940594059405941,"deciduousForest",312.5,32.5,22.95,1055.2,12.6836956521739,25.2830434782609,327.84,13.10029701,13.61313162,0.999998697,5.180927834,234380,528818,0,0,0.3204565,0.6930247,NA,NA,131572,41553,0,0,1174,99,0,0,763198,2.23422742073679,0.877470269699359,39.9021883099813,17.4658476568335,46.9761451156843,0.6644128,93,22964,-0.55301403487613,-0.0388562942306903,0.259406163246823,-0.206269963228595,"Midstory"
"44","CLBJ_064",67,"D11","CLBJ",33.410799,-97.636526,12,18,0.535048903554916,0.841238569785751,0.00988811860719589,1.73493471640154,0.945544554455445,112.211049752139,0.0810549099318477,0.698019801980198,74.8073665014258,0.0810549099318393,0.698019801980198,"deciduousForest",306.6,32.6,22.85,995.4,12.8817391304348,25.1391304347826,322.54,21.50000249,12.89359411,0.999997058,4.115772199,173409,222263,17491,0,0.5219557,0.8102185,0.866865,NA,89436,35526,2997,0,2206,438,80,0,413163,2.64149471318321,0.911939577882209,20.2646187491937,14.6850032553738,27.4359030213257,0.7717435,1024,43758,-0.374092952146782,-0.0964957000057076,0.160618139318289,-0.105412252149953,"Subcanopy"
"45","CPER_004",68,"D10","CPER",40.814635,-104.69924,4,9,0.588779068497215,0.603304730049284,0.0102805167995093,1.81121745955472,0.945544554455445,565.743246660384,-0.121609718284751,0.445544554455446,96.9444182708828,-0.464086601170918,0.306930693069307,"grasslandHerbaceous",1620,37.8,19.75,350,16.8879347826087,17.855597826087,161.18,0.001094593,12.84602802,0.999996814,0.035343342,108,0,0,0,0.07433877,NA,NA,NA,385,0,0,0,82,0,0,0,108,0,0,0,0,0,0.07433877,82,385,0.0939269682382644,-0.335604870360621,-0.13684223400958,0.0218038070363787,"Understory"
"46","CPER_005",69,"D10","CPER",40.852662,-104.728009,5,10,0.581320360227481,0.620755101674898,0.00815546949473036,0.566294965105783,0.757425742574257,800.409917864817,1.88221649885193,0.97029702970297,125.638170321246,2.21547489176113,0.97029702970297,"grasslandHerbaceous",1662.9,37.4,19.45,349.7,16.6952173913043,17.6361956521739,167.27,0.01307724,12.51643247,0.999983739,0.039942959,817,0,0,0,0.4474577,NA,NA,NA,901,0,0,0,201,0,0,0,817,1.3306820558118,0.688934199664714,277.664500838216,59.1187270501836,78.2129742962056,0.4474577,201,901,0.0760080827596695,-0.360111763460999,-0.0970084128348134,-0.0677443525006705,"Understory"
"47","CPER_009",70,"D10","CPER",40.824159,-104.747103,3,11,0.585451913417836,0.578620280235658,0.00554937900406932,-0.328911583759829,0.50990099009901,519.017591578085,-0.330546572641591,0.376237623762376,99.9102076914587,-0.285615249717771,0.405940594059406,"grasslandHerbaceous",1645.5,37.7,19.55,356.2,16.755,17.7160869565217,159.81,0.000975,12.83226414,0.9999968,0.033807264,29,0,0,0,0.249862,NA,NA,NA,78,0,0,0,14,0,0,0,29,0,0,0,0,0,0.249862,14,78,0.277747652523299,-0.255146749636308,-0.227232732683434,0.0697130122323633,"Understory"
"48","CPER_011",71,"D10","CPER",40.866385,-104.704834,5,11,0.576394765811549,0.632706693595437,0.00384227946294924,-0.721604162793884,0.292079207920792,715.110269778608,-0.614232314978771,0.267326732673267,100.488804113179,-0.543118799803987,0.287128712871287,"grasslandHerbaceous",1648.5,37.3,19.55,347.1,16.7022826086957,17.6048369565217,171.23,0.001208516,12.93362818,0.99999707,0.037076741,173,0,0,0,0.03159806,NA,NA,NA,644,0,0,0,151,0,0,0,173,0,0,0,0,0,0.03159806,151,644,0.0643010654872979,-0.244679770946813,-0.0931317292045947,0.0194021300932405,"Understory"
"49","CPER_014",72,"D10","CPER",40.806001,-104.698148,4,11,0.592361711306402,0.655106979024923,0.00601975588970214,-0.0410391515083245,0.648514851485149,523.510194168883,0.295615372884291,0.633663366336634,102.056732564895,0.170897738889388,0.544554455445545,"grasslandHerbaceous",1610.6,37.9,19.85,352.3,16.9048913043478,17.8779891304348,160.77,0.001669768,12.82791744,0.999996545,0.040274415,998,0,0,0,0.2045005,NA,NA,NA,2780,0,0,0,402,0,0,0,998,0.0560936006553178,0.0198392777539047,4801.60722246095,0,97.9959919839679,0.2045005,402,2780,0.0519123287205569,-0.240335235984845,-0.0895468414396391,0.0306301448034811,"Understory"
"50","CPER_015",73,"D10","CPER",40.852175,-104.74306,6,12,0.570285755643636,0.630911214751098,0.00464590976321081,-0.535535301969957,0.450495049504951,838.468473185513,2.76982663391822,1,125.150529759375,1.95896784045818,0.99009900990099,"grasslandHerbaceous",1668,37.4,19.35,352.1,16.6684782608696,17.6044565217391,166.13,0.002045011,12.70431706,0.999996124,0.044474928,1230,0,0,0,0.1276547,NA,NA,NA,3996,0,0,0,751,0,0,0,1230,0.0339369812070651,0.00971908255667919,3284.73792054994,99.0243902439024,99.349593495935,0.1276547,751,3996,0.00465596253768078,-0.15956854159395,-0.0712956144776229,-0.0271444009574039,"Understory"
"51","CPER_016",74,"D10","CPER",40.802593,-104.756727,3,9,0.5809674813325,0.624940472152068,0.0158327365665789,2.87882638314103,0.975247524752475,610.983837396288,0.336840361368503,0.633663366336634,114.927240732933,0.872650119259584,0.831683168316832,"grasslandHerbaceous",1637.1,37.7,19.55,358.4,16.8279347826087,17.8641847826087,153.55,0.001036553,12.68908847,0.999996297,0.034595677,20,0,0,0,0.1033034,NA,NA,NA,64,0,0,0,15,0,0,0,20,0,0,0,0,0,0.1033034,15,64,-0.0381908915612498,-0.121471043282535,-0.0384160581369465,0.0919381184688623,"Understory"
"52","CPER_018",75,"D10","CPER",40.825623,-104.696934,5,11,0.586079889592633,0.596889018962468,0.00441172432088695,-0.473274796751418,0.46039603960396,396.389048361332,-0.0960885307690328,0.485148514851485,98.8520309460926,-0.407952982807808,0.386138613861386,"grasslandHerbaceous",1629.2,37.6,19.65,348.1,16.8445652173913,17.796847826087,163.08,0.000963,12.77625085,0.999996604,0.033200022,30,0,0,0,0.02418685,NA,NA,NA,99,0,0,0,23,0,0,0,30,0,0,0,0,0,0.02418685,23,99,0.238938459249456,-0.152488035198507,-0.222105664975099,0.0423414668251121,"Understory"
"53","CPER_029",76,"D10","CPER",40.82615,-104.768808,3,8,0.592287239237116,0.651376687116136,0.00390390776912352,-0.274762843893809,0.559405940594059,615.827546254021,0.495011768283845,0.673267326732673,117.748187135053,0.291397766797338,0.584158415841584,"grasslandHerbaceous",1658.1,37.5,19.45,358.2,16.7114130434783,17.6977717391304,151.68,0.001013808,12.77582616,0.99999661,0.034370892,14,0,0,0,0.05873873,NA,NA,NA,46,0,0,0,12,0,0,0,14,0,0,0,0,0,0.05873873,12,46,0.0822540118204289,-0.145226421066191,-0.117899180591361,0.0647170113654783,"Understory"
"54","CPER_036",77,"D10","CPER",40.836401,-104.730573,2,8,0.591543043505771,0.688765494091345,0.0045863719776417,0.0464698045191504,0.737623762376238,474.003039493265,1.60325112093735,0.940594059405941,134.825719095242,1.57542224325252,0.96039603960396,"grasslandHerbaceous",1639.2,37.5,19.65,350.4,16.7395652173913,17.6992391304348,164.68,0.001164716,12.71501499,0.999996337,0.035858938,122,0,0,0,0.195412,NA,NA,NA,359,0,0,0,66,0,0,0,122,0,0,0,0,0,0.195412,66,359,0.0886979277687323,-0.468534162966016,-0.136330590779219,-0.00690051830683862,"Understory"
"55","CPER_042",78,"D10","CPER",40.862095,-104.718103,6,13,0.577661155049565,0.600943350549319,0.0168795948005964,1.90926834006922,0.955445544554455,330.776387042873,-0.402092952156458,0.376237623762376,95.3517923699983,-0.436730409304028,0.336633663366337,"grasslandHerbaceous",1665.6,37.3,19.45,349.2,16.6858695652174,17.5766304347826,171.24,0.001235217,12.57501898,0.999995767,0.036180946,124,0,0,0,0.01768222,NA,NA,NA,469,0,0,0,114,0,0,0,124,0,0,0,0,0,0.01768222,114,469,0.135562988916114,-0.276869151315682,-0.121927655425841,-0.00234933988604214,"Understory"
"56","CPER_043",79,"D10","CPER",40.866615,-104.7304,3,9,0.588882377842714,0.620938530864492,0.00583862100455221,0.522038653875067,0.767326732673267,314.953023378596,-0.937262702161218,0.178217821782178,102.381567025073,-0.29564262233088,0.425742574257426,"grasslandHerbaceous",1671,37.3,19.35,350.2,16.6341304347826,17.5233695652174,171.09,0.000987,12.76015982,0.999996538,0.033375737,47,0,0,0,0.1706372,NA,NA,NA,149,0,0,0,28,0,0,0,47,0,0,0,0,0,0.1706372,28,149,0.149197404718395,-0.200273080034279,-0.150200341949609,0.0699250360676353,"Understory"
"57","CPER_044",80,"D10","CPER",40.80925,-104.765058,3,9,0.596573349846027,0.61255143873631,0.00403323762840672,-0.237419446061595,0.559405940594059,488.411394729175,0.0878879016408751,0.554455445544555,104.933284677381,-0.225508875599804,0.405940594059406,"grasslandHerbaceous",1643.5,37.7,19.55,357.8,16.7957608695652,17.8029891304348,154.92,0.001038843,12.73535308,0.999996468,0.034775577,12,0,0,0,-1,NA,NA,NA,44,0,0,0,12,0,0,0,12,0,0,0,0,0,-1,12,44,0.174281597792716,-0.232748367877786,-0.163714424772979,0.0749176834426757,"Understory"
"58","CPER_075",81,"D10","CPER",40.844931,-104.733911,5,11,0.586054866959532,0.609963433001926,0.00392597521617039,-0.563810410192746,0.410891089108911,455.36526539505,1.30160259104526,0.891089108910891,126.838101624701,1.19761551579937,0.891089108910891,"grasslandHerbaceous",1671.2,37.4,19.45,351.3,16.7194565217391,17.6942934782609,162.06,0.002564976,12.70355445,0.999995911,0.046486315,2305,0,0,0,0.272516,NA,NA,NA,5659,0,0,0,797,0,0,0,2305,0.0348268100754463,0.011216209221677,4887.83790778323,0,98.8720173535792,0.272516,797,5659,0.0737052829249423,-0.198932395256539,-0.0745329945403381,0.0264787827553547,"Understory"
"59","CPER_076",82,"D10","CPER",40.837266,-104.706045,4,11,0.582495779549726,0.586098142174491,0.00548340555535425,-0.21050920917241,0.589108910891089,402.358000034004,0.627057338928771,0.732673267326733,113.09296659122,0.513351802382424,0.702970297029703,"grasslandHerbaceous",1640.6,37.5,19.65,348.7,16.7705434782609,17.6939673913043,166.64,0.000913,12.8135106,0.999996744,0.03255249,6,0,0,0,0.1427494,NA,NA,NA,18,0,0,0,5,0,0,0,6,0,0,0,0,0,0.1427494,5,18,0.209097648972301,-0.292190552065515,-0.197042809467993,0.0430929952963516,"Understory"
"60","DCFS_003",83,"D09","DCFS",47.206173,-99.184204,9,15,0.57223586467451,0.658154145590075,0.00897312123789989,-0.555355521839393,0.321782178217822,661.446114688765,2.03201283091001,0.99009900990099,127.324821447641,2.31682806908414,1,"grasslandHerbaceous",587.5,41.2,18.05,540.4,14.059347826087,17.1085869565217,136.57,0.064488755,12.16295026,0.999986361,0.10881246,25868,0,0,0,0.4464852,NA,NA,NA,31030,0,0,0,3978,0,0,0,25868,0.526857115562296,0.24504758418452,1683.17471938493,81.4558527910932,86.3460646358435,0.4464852,3978,31030,0.129074066219331,-0.143960840563248,-0.0711023631863305,0.0169595664162076,"Understory"
"61","DCFS_005",84,"D09","DCFS",47.19814,-99.166392,13,19,0.541479219141915,0.596396257513074,0.0120357435144746,-0.678821240682081,0.232673267326733,450.709904722174,1.32946127418264,0.881188118811881,106.575861297771,0.952129977198577,0.851485148514851,"grasslandHerbaceous",564,41.5,18.25,534,14.1344565217391,17.3345108695652,126.9,0.047342453,12.51944121,0.999981091,0.072747076,8201,225,0,0,0.2662948,0.7014306,NA,NA,17561,74,0,0,2893,2,0,0,8426,0.227410069610939,0.065708166864974,663.740970543427,96.7718965107999,97.7450747685735,0.2737769,2887,17543,0.0162509867676339,-0.240930840189998,-0.0833335269411204,-0.0368260740286592,"Midstory"
"62","DCFS_007",85,"D09","DCFS",47.163429,-99.115691,12,18,0.562505417318036,0.655111700647928,0.0171271982431622,0.0821894817394784,0.628712871287129,595.628116819574,0.717124828821002,0.821782178217822,107.742788283548,0.858361173738825,0.792079207920792,"grasslandHerbaceous",568.5,41.2,18.15,521.2,14.0836956521739,17.2521739130435,124.61,0.883934738,12.25898527,0.999478389,0.061710116,3021,9,0,5,0.1458005,0.3999326,NA,-1,8759,12,0,16,1730,3,0,5,3035,0.0531047886735762,0.0150991732836649,1636.46832009934,98.8778877887789,99.4719471947195,0.1457592,1735,8793,0.123441881006003,-0.11084940044808,-0.0150095335636208,-0.0321798816406044,"Midstory"
"63","DCFS_009",86,"D09","DCFS",47.210512,-99.185022,13,18,0.59859155537932,0.732961027703552,0.0119920904820942,-0.671736894954381,0.252475247524752,419.70850097717,-0.659054162989849,0.297029702970297,86.0254759571192,-1.08560997155564,0.188118811881188,"grasslandHerbaceous",590.4,41.3,18.05,544.5,14.0479347826087,17.1116847826087,137.86,0.017547839,12.45121913,0.999993739,0.097694815,28059,0,0,0,0.3926192,NA,NA,NA,42006,0,0,0,4452,0,0,0,28059,0.0728984307683691,0.0230377031054784,2423.20765631507,97.9828219109733,98.7882675790299,0.3926192,4452,42006,0.457988019598861,0.239555579743404,-0.259879798794208,-0.11865657928925,"Understory"
"64","DCFS_010",87,"D09","DCFS",47.209998,-99.171961,7,13,0.557326665557497,0.598657779130868,0.0224578100176651,1.72812681593483,0.935643564356436,465.304390716721,0.46011277653106,0.673267326732673,102.209955783259,0.173915457189909,0.524752475247525,"grasslandHerbaceous",577.4,41.3,18.05,545.1,14.0478260869565,17.150652173913,135.5,0.007513482,12.56869606,0.999995269,0.079409243,15999,0,0,0,0.296864,NA,NA,NA,32072,0,0,0,4260,0,0,0,15999,0.00382143058206142,0.000874671830562113,4991.25328169438,0,99.9124945309082,0.296864,4260,32072,0.0880644067988246,-0.346879660677374,-0.114238833230236,-0.0235449670208947,"Understory"
"65","DCFS_012",88,"D09","DCFS",47.16941,-99.058774,12,19,0.56339125487413,0.622148825067604,0.0146013485855847,-0.366092379236481,0.351485148514851,400.26698062029,-1.29348873092907,0.0792079207920792,89.7687611596295,-0.726591648622615,0.287128712871287,"grasslandHerbaceous",521.2,41.6,18.35,521.8,14.1223913043478,17.475652173913,119.16,0.07535667,12.06079626,0.999976493,0.083891248,8548,86,0,0,0.3420684,0.8288739,NA,NA,13719,42,0,0,2113,3,0,0,8634,1.09578141188052,0.513081836390964,517.025948012909,60.2270094973361,69.457956914524,0.3453932,2114,13689,0.0666069421698235,-0.122569383571142,-0.0638814311490621,-0.0523891466637825,"Midstory"
"66","DCFS_014",89,"D09","DCFS",47.119264,-99.057536,7,13,0.570390596173943,0.701151250037624,0.00475632043332287,-0.88867751694365,0.212871287128713,556.162945309949,0.145268960511879,0.603960396039604,98.7487351834009,-0.0266729584679404,0.554455445544555,"grasslandHerbaceous",573.4,41.1,18.15,543.3,14.0219565217391,17.1775,122.18,0.629228769,11.48034497,0.999982201,0.282576437,42073,137,0,0,0.6998443,0.6587526,NA,NA,19816,124,0,0,2538,15,0,0,42210,1.51809864409753,0.765372837979527,156.610231457818,23.5797204453921,46.9912343046671,0.701242,2538,19763,-0.00877098984357445,-0.191158064088166,-0.039572187311103,-0.0121252707105972,"Midstory"
"67","DCFS_016",90,"D09","DCFS",47.156969,-99.114094,12,18,0.57747647450689,0.595652281490822,0.0156272614774248,-0.125628032951322,0.54950495049505,417.810998935109,-0.727029258112051,0.247524752475248,90.194411358721,-0.792864202096958,0.217821782178218,"grasslandHerbaceous",574.7,41.2,18.15,521.8,14.0757608695652,17.2099456521739,124.62,0.070131158,11.78529325,0.999975604,0.089111381,9945,14,0,0,0.4439133,0.3995777,NA,NA,12912,27,0,0,1565,5,0,0,9959,0.979013614190892,0.527588214601848,611.490237462971,49.7740737021789,66.6834019479867,0.4440697,1565,12924,0.0550814902679976,-0.210339150157894,-0.0689474722868959,-0.0325431532534657,"Midstory"
"68","DCFS_017",91,"D09","DCFS",47.155614,-99.108154,11,17,0.562643357658233,0.588092175149884,0.00748991170975308,-1.09344508495968,0.133663366336634,674.422365111314,1.38179026977006,0.920792079207921,115.55669090791,1.41657694097639,0.910891089108911,"grasslandHerbaceous",577.5,41.1,18.15,524.7,14.0457608695652,17.1752717391304,124.79,0.08848349,11.87603004,0.999974063,0.091087376,11827,232,0,0,0.4772615,0.8628571,NA,NA,14676,38,0,0,1724,1,0,0,12059,1.02693371220076,0.524321607226751,455.709102077672,46.8695580064682,65.2541670121901,0.481548,1722,14642,0.227697709634609,-0.223572315276559,-0.0873084371322678,-0.0375246386415813,"Midstory"
